headline,reference_canonical,generated_canonical,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
Will bring Indian students to ISRO they don't need to go to NASA says Sivan,Sivan said that he will bring Indian students to ISRO; they don't need to go to NASA.,Will bring Indian students to ISRO they do n't need to go to NASA says Sivan.,0.5871331642584223,0.5073410390659394,0.3698990894282501,0.5837278106508876,0.7999999999999999,0.6666666666666667,0.7428571428571428,0.9743589743589743,0.0,0.9411764705882353
Boy jumps in front of metro after fight with family over phone use,A boy jumped in front of a metro after fighting with his family over phone use.,Boy jumps in front of metro after fight with family over phone use.,0.6717807104613434,0.5164019399267886,0.26020472177453957,0.8229374740888705,0.896551724137931,0.7407407407407408,0.896551724137931,0.9767441860465117,0.0,0.8125
passengers and crew members fall sick on Royal Caribbean ship,passengers and crew members fell sick on a Royal Caribbean ship.,passengers and crew members fall sick on Royal Caribbean ship.,0.8143536762323635,0.700884050215718,0.38312604050508564,0.8103975535168196,0.8571428571428572,0.631578947368421,0.8571428571428572,1.0,0.0,0.9090909090909091
"Infosys third-quarter profit drops nearly 30% to ₹3,609 crore","Infosys' third-quarter profit dropped nearly 30% to ₹3,609 crore.","Infosys third - quarter profit drops nearly 30 % to ₹ 3,609 crore.",0.30769230769230765,0.050636968354183326,0.021972813874997166,0.474468085106383,1.0,1.0,1.0,0.9811320754716981,0.0,1.4444444444444444
Mahindra suggests gift for tea selling couple who toured 23 nations,Mahindra suggested a gift for the tea-selling couple who toured 23 nations.,Mahindra suggests gift for tea selling couple who toured 23 nations.,0.6640732482052818,0.550620449402368,0.3809694917244036,0.742296918767507,0.9166666666666666,0.7272727272727272,0.9166666666666666,0.9767441860465117,0.0,0.9166666666666666
Wipro's aerospace business starts supplying parts to Boeing,Wipro's aerospace business has started supplying parts to Boeing.,Wipro 's aerospace business starts supplying parts to Boeing.,0.6666666666666666,0.5773502691896257,0.3549481056010053,0.7687074829931974,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9473684210526316,0.0,1.0
I connect with women directors on a personal level says Vikrant,"Vikrant said, ""I connect with women directors on a personal level.""",I connect with women directors on a personal level says Vikrant.,0.6363636363636364,0.6179143806533247,0.5706745777055999,0.6354359925788496,0.9090909090909091,0.8000000000000002,0.8181818181818182,0.9230769230769231,0.0,1.0
Virat and Deepika listed as most valuable Indian celebrities,Virat and Deepika have been listed as the most valuable Indian celebrities.,Virat and Deepika listed as most valuable Indian celebrities.,0.7165313105737893,0.6205343175638589,0.34472158634457833,0.754985754985755,0.8571428571428571,0.631578947368421,0.8571428571428571,0.972972972972973,0.0,0.75
'First' openly gay Latin rapper shot dead in Puerto Rico,The 'first' openly gay Latin rapper was shot dead in Puerto Rico.,' First ' openly gay Latin rapper shot dead in Puerto Rico.,0.75,0.6908492797077574,0.53107253497887,0.7458847736625513,0.9090909090909091,0.7999999999999999,0.9090909090909091,0.9743589743589743,0.0,1.0
Not a political film says Producer Sandip on Modi biopic,Producer Sandip said that the Modi biopic is not a political film.,Not a political film says Producer Sandip on Modi biopic.,0.49123845184678916,0.36614752383039256,0.11255157994168306,0.4766949152542372,0.7272727272727272,0.5,0.3636363636363636,0.9444444444444444,0.0,0.8333333333333334
'The Accidental...' halted in Kolkata theatre amid protests,'The Accidental...' was halted in a Kolkata theatre amid protests.,' The Accidental ... ' halted in Kolkata theatre amid protests.,0.5454545454545454,0.4670993664969138,0.2790159393585827,0.5830583058305829,0.888888888888889,0.6250000000000001,0.888888888888889,0.9714285714285714,0.0,1.1
Kohli and Shastri receive honorary membership of SCG,Kohli and Shastri have received honorary membership of the SCG.,Kohli and Shastri receive honorary membership of SCG.,0.6814506851874793,0.5506953149031837,0.18713114109010565,0.7948022959183674,0.888888888888889,0.6250000000000001,0.888888888888889,1.0,0.0,0.8
Head of Japan's Olympic Committee is under investigation,The head of Japan's Olympic Committee is under investigation.,Head of Japan 's Olympic Committee is under investigation.,0.7777777777777778,0.6972166887783963,0.5133450480401704,0.7687074829931974,0.9473684210526316,0.9411764705882353,0.9473684210526316,1.0,0.0,1.0
New Zealand beats Sri Lanka by 35 runs in the sole T20I,New Zealand beat Sri Lanka by 35 runs in the sole T20I.,New Zealand beats Sri Lanka by 35 runs in the sole T20I.,0.9166666666666666,0.8660254037844387,0.7691605673134586,0.9997106481481481,1.0,1.0,1.0,1.0,0.0,1.0
Investor sues Google Founders for sexual harassment cover-up,An investor has sued the Google founders for a sexual harassment cover-up.,An Investor sues Google Founders for sexual harassment cover - up.,0.5810640921796215,0.4606821198071898,0.12520650587405682,0.565083176127594,0.7826086956521738,0.5714285714285715,0.7826086956521738,1.0,0.0,0.9166666666666666
Cong ready to fight elections alone in UP says Party leader,A party leader said that Congress is ready to fight elections alone in UP.,Cong ready to fight elections alone in UP says Party leader.,0.4844638824434651,0.4294313338852201,0.3653314643045625,0.504990317294801,0.7200000000000001,0.608695652173913,0.56,1.0,0.0,0.7857142857142857
From time to time a CBI probe should happen says Akhilesh Yadav,Akhilesh Yadav said that from time to time a CBI probe should happen.,From time to time a CBI probe should happen says Akhilesh Yadav.,0.6900333109719925,0.6356120211458134,0.5810588684968079,0.6938463010814431,0.8799999999999999,0.7826086956521738,0.7199999999999999,1.0,0.0,0.9230769230769231
Andhra to get special status if Cong wins says Rahul Gandhi,Rahul Gandhi said that Andhra will get special status if Congress wins.,Andhra to get special status if Cong wins says Rahul Gandhi.,0.4980549361539613,0.3693674263995535,0.23708987804092638,0.4726890756302521,0.6956521739130435,0.380952380952381,0.5217391304347826,0.972972972972973,0.0,0.9166666666666666
Badal playing with religious sentiments of people says Punjab CM,The Punjab Chief Minister said that Badal is playing with the religious sentiments of people.,A Badal playing with religious sentiments of people says Punjab CM.,0.4423643180720138,0.3037302437269315,0.08870503307041776,0.43472183393905506,0.6153846153846153,0.3333333333333333,0.5384615384615385,1.0,0.0,0.7333333333333333
Elon Musk shares first pic of SpaceX Starship test rocket,Elon Musk shared the first picture of the SpaceX Starship test rocket.,Elon Musk shares first pic of SpaceX Starship test rocket.,0.6549846024623855,0.48819669844052344,0.27483906537871355,0.7292320569156728,0.8181818181818182,0.5,0.8181818181818182,0.972972972972973,0.0,0.8333333333333334
'The country is a prison' says UN on N Korea human rights abuses,"""The country is a prison,"" said the UN about North Korea's human rights abuses.",' The country is a prison ' says UN on N Korea human rights abuses.,0.5333333333333333,0.3903600291794132,0.11822491766244644,0.5835741178530777,0.7142857142857142,0.4615384615384615,0.7142857142857142,0.9268292682926829,0.0,1.0714285714285714
Canada and Australia in talks with UN to grant asylum to Saudi girl,Canada and Australia are in talks with the UN to grant asylum to a Saudi girl.,Canada and Australia in talks with UN to grant asylum to Saudi girl.,0.7939226578179512,0.687557190310406,0.4056909699033059,0.8159650246862398,0.896551724137931,0.6666666666666665,0.896551724137931,0.972972972972973,0.0,0.8125
Ex-CBI chief quits IPS and refuses to take role of DG Fire Services,The ex-CBI chief has quit the IPS and refused to take the role of DG Fire Services.,An Ex - CBI chief quits IPS and refuses to take role of DG Fire Services.,0.5871331642584223,0.4697065314067379,0.2830489594414194,0.6969099276791584,0.8484848484848485,0.6451612903225806,0.8484848484848485,1.0,0.0,0.9411764705882353
Pandya and Rahul suspended pending inquiry over comments on women,Pandya and Rahul have been suspended pending inquiry over comments on women.,Pandya and Rahul suspended pending inquiry over comments on women.,0.8187307530779819,0.7719067566232131,0.6432188699036832,0.8440677966101694,0.9090909090909091,0.7999999999999999,0.9090909090909091,0.9767441860465117,0.0,0.8333333333333334
‘Shareef tha voh bechara’says Anupam Kher's mother on Manmohan Singh,"‘Shareef tha voh bechara,’ said Anupam Kher's mother about Manmohan Singh.",‘ Shareef tha voh bechara’says Anupam Kher 's mother on Manmohan Singh.,0.5,0.30151134457776363,0.05637560315259291,0.46046046046046046,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.9361702127659574,0.0,1.0909090909090908
Interim CBI chief Rao cancels all the transfer orders by Alok Verma,Interim CBI chief Rao cancelled all the transfer orders made by Alok Verma.,Interim CBI chief Rao cancels all the transfer orders by Alok Verma.,0.8433740467435463,0.7512131188464936,0.47998244210630264,0.9280792420327304,0.9600000000000001,0.8695652173913043,0.9600000000000001,1.0,0.0,0.9230769230769231
‘Is deewar ka saaf mann aur hriday bhi hai’says Sehwag wishes Dravid,"‘Is deewar ka saaf mann aur hriday bhi hai,’ said Sehwag as he wished Dravid.",‘ Is deewar ka saaf mann aur hriday bhi hai’says Sehwag wishes Dravid.,0.5935873286495363,0.5044522286342332,0.4294494810927983,0.666554054054054,0.8571428571428571,0.6923076923076924,0.8571428571428571,0.975609756097561,0.0,0.8666666666666667
MP school principal calls CM Kamal Nath 'daku'so suspended,An MP school principal called CM Kamal Nath 'daku' and was suspended.,MP school principal calls CM Kamal Nath ' daku'so suspended.,0.5731115271545874,0.4566661957296586,0.14947910066133435,0.6726694915254237,0.8181818181818182,0.7000000000000001,0.8181818181818182,0.972972972972973,0.0,0.8333333333333334
ISRO wants women astronauts also in Dec 2021 space mission says Chief,The ISRO chief said that women astronauts are also wanted in the December 2021 space mission.,An ISRO wants women astronauts also in Dec 2021 space mission says Chief.,0.4274968157481276,0.2378372721587404,0.04243076721113255,0.4020700636942675,0.6896551724137931,0.22222222222222224,0.5517241379310345,0.9545454545454546,0.0,0.8125
UK High Commission gets consular access to Christian Michel,The UK High Commission has received consular access to Christian Michel.,UK High Commission gets consular access to Christian Michel.,0.7117665803704959,0.6537993517025207,0.4779995354275013,0.7349537037037036,0.7999999999999999,0.6666666666666665,0.7999999999999999,0.9411764705882353,0.0,0.8181818181818182
Chinese farmer builds Airbus A320 replica to fulfil childhood dream,A Chinese farmer built an Airbus A320 replica to fulfil his childhood dream.,Chinese farmer builds Airbus A320 replica to fulfil childhood dream.,0.666736398613546,0.5738353262534609,0.3730270054390371,0.6955380577427821,0.7826086956521738,0.5714285714285715,0.7826086956521738,1.0,0.0,0.7692307692307693
US begins withdrawal from Syria after ISIS'was defeated,The US has begun withdrawal from Syria after ISIS was defeated.,US begins withdrawal from Syria after ISIS'was defeated.,0.5154669590932291,0.38965639509468253,0.2629588998147059,0.5257009345794392,0.7999999999999999,0.6666666666666665,0.7999999999999999,0.9743589743589743,0.0,0.7272727272727273
My dad has hundreds of crores with him says Raymond's Gautam Singhania,"Gautam Singhania of Raymond said, ""My dad has hundreds of crores with him.""",My dad has hundreds of crores with him says Raymond 's Gautam Singhania.,0.6153846153846154,0.5063696835418333,0.4089601472043678,0.5991586538461539,0.8461538461538461,0.6666666666666666,0.6153846153846154,0.9230769230769231,0.0,1.0
Singapore Airlines fires pilot for failing pre-flight alcohol test,Singapore Airlines fired a pilot for failing a pre-flight alcohol test.,Singapore Airlines fires pilot for failing pre - flight alcohol test.,0.6363636363636364,0.504524979109513,0.13712233890675465,0.7080965909090909,0.9090909090909091,0.7000000000000001,0.9090909090909091,0.9696969696969697,0.0,1.0
Rhea Kapoor to marry rumoured boyfriend Karan Boolani says Report,"Rhea Kapoor will marry her rumoured boyfriend Karan Boolani, according to a report.",Rhea Kapoor to marry rumoured boyfriend Karan Boolani says Report.,0.5926545765453743,0.3825568841689739,0.10943514854259655,0.5530265748031497,0.7826086956521738,0.380952380952381,0.6956521739130435,0.8780487804878049,0.0,0.7692307692307693
Being best entertainer is my single point agenda says Ranveer,"Ranveer said, ""Being the best entertainer is my single point agenda.""",Being best entertainer is my single point agenda says Ranveer.,0.5429024508215757,0.5224081268759072,0.4677766538205128,0.5491845056065238,0.8571428571428572,0.631578947368421,0.761904761904762,0.9189189189189189,0.0,0.9090909090909091
Sushant to star in Bhandarkar's 'Inspector Ghalib'says Reports,"Sushant will star in Bhandarkar's 'Inspector Ghalib', according to reports.",Sushant to star in Bhandarkar 's ' Inspector Ghalib'says Reports.,0.5,0.2357022603955158,0.056122223243057295,0.372,0.8571428571428572,0.5263157894736842,0.761904761904762,0.9268292682926829,0.0,1.0
Deepika's battle with depression included in book for kids,Deepika's battle with depression has been included in a book for kids.,Deepika 's battle with depression included in book for kids.,0.6549846024623855,0.5458205020519881,0.1634202860145321,0.6600900423728814,0.8695652173913044,0.6666666666666666,0.8695652173913044,1.0,0.0,0.8333333333333334
Words like jingoism are used for shaming these days says Kangana,"Kangana said, ""Words like jingoism are used for shaming these days.""",Words like jingoism are used for shaming these days says Kangana.,0.6363636363636364,0.6179143806533247,0.5706745777055999,0.6354359925788496,0.9090909090909091,0.8000000000000002,0.8181818181818182,0.9523809523809523,0.0,1.0
Piyush takes jibe at Cong leader and calls him 'man of consistency',Piyush took a jibe at a Congress leader and called him a 'man of consistency'.,Piyush takes jibe at Cong leader and calls him ' man of consistency '.,0.4655313898520114,0.2582303532999144,0.045745633339932534,0.5033557046979866,0.7407407407407408,0.4799999999999999,0.7407407407407408,1.0,0.0,0.9333333333333333
BCCI announces schedule for T20I and ODI series with Aus at home,The BCCI has announced the schedule for the T20I and ODI series with Australia at home.,BCCI announces schedule for T20I and ODI series with Aus at home.,0.5971094254781577,0.4830853110394553,0.2989555963830099,0.6720173765628311,0.7857142857142857,0.4615384615384615,0.7857142857142857,1.0,0.0,0.75
Caged parrot will remain caged says Sibal on CBI chief's removal,"Sibal said, ""A caged parrot will remain caged,"" about the CBI chief's removal.",Caged parrot will remain caged says Sibal on CBI chief 's removal.,0.5366925752004387,0.36697077150869745,0.22434531552409884,0.44375889890840053,0.7692307692307692,0.5833333333333334,0.6923076923076924,0.9130434782608695,0.0,0.9230769230769231
Rahul crying more than Alok Verma in CBI matter says BJP Leader,A BJP leader said that Rahul is crying more than Alok Verma in the CBI matter.,Rahul crying more than Alok Verma in CBI matter says BJP Leader.,0.537398482930342,0.4183641515552755,0.3308487533103039,0.5515986071541626,0.7857142857142857,0.5384615384615385,0.6428571428571429,1.0,0.0,0.75
Gunneswaran is the 3rd Indian in 5 yrs to play in a Grand Slam,Gunneswaran is the third Indian in five years to play in a Grand Slam.,Gunneswaran is the 3rd Indian in 5 yrs to play in a Grand Slam.,0.7857142857142857,0.6953534953651154,0.48415247130346006,0.9998177842565598,0.7857142857142857,0.6153846153846154,0.7857142857142857,0.9,0.0,1.0
Kuldeep Singh Rathore named as chief of Himachal Congress,Kuldeep Singh Rathore has been named chief of the Himachal Congress.,Kuldeep Singh Rathore named as chief of Himachal Congress.,0.7117665803704959,0.5338249352778719,0.14442160362886172,0.6944444444444444,0.7999999999999999,0.4444444444444445,0.7999999999999999,0.9743589743589743,0.0,0.8181818181818182
PM Modi isn't Vajpayee and DMK we will never ally with BJP says Stalin,"Stalin said, ""PM Modi isn't Vajpayee and DMK will never ally with BJP.""",A PM Modi is n't Vajpayee and DMK we will never ally with BJP says Stalin.,0.5,0.408248290463863,0.22894156860669912,0.5856437969924813,0.7741935483870968,0.5517241379310345,0.7096774193548386,0.9545454545454545,0.0,1.2307692307692308
"Man held for duping 2,000 people using PM Modi's pics","A man was held for duping 2,000 people using PM Modi's pictures.","Man held for duping 2,000 people using PM Modi 's pics.",0.6640732482052818,0.6031744815226179,0.5387722220470361,0.6670168067226891,0.8461538461538461,0.7500000000000001,0.8461538461538461,0.9545454545454545,0.0,0.9166666666666666
Driver's error capsized the boat carrying Maha officials says Report,A report said that the boat carrying Maharashtra officials capsized due to the driver's error.,A Driver 's error capsized the boat carrying Maha officials says Report.,0.38940039153570244,0.2348172712620745,0.07807600458049284,0.2900604686318972,0.7142857142857143,0.30769230769230765,0.35714285714285715,0.9777777777777777,0.0,0.8
Russian artist jailed for setting fire to the Bank of France,A Russian artist was jailed for setting fire to the Bank of France.,Russian artist jailed for setting fire to the Bank of France.,0.8337529180751805,0.790967468078802,0.7097039016115906,0.8567923553719008,0.9166666666666666,0.8181818181818182,0.9166666666666666,0.9743589743589743,0.0,0.8461538461538461
Delhi HC refuses to cancel bribery case against CBI No. 2 Asthana,The Delhi High Court refused to cancel the bribery case against CBI No. 2 Asthana.,Delhi HC refuses to cancel bribery case against CBI No . 2 Asthana.,0.5935873286495363,0.46049977467787173,0.23073674980977188,0.6540540540540539,0.8148148148148148,0.64,0.8148148148148148,1.0,0.0,0.8666666666666667
Gurmeet Ram Rahim convicted for the murder of journalist in 2002,Gurmeet Ram Rahim has been convicted for the murder of a journalist in 2002.,Gurmeet Ram Rahim convicted for the murder of journalist in 2002.,0.7613003866968737,0.6809277663804345,0.4395369831936063,0.7947758943113953,0.88,0.6956521739130435,0.88,0.9767441860465117,0.0,0.7857142857142857
Scoring error led to Pakistani batsman getting run-out on 499,A scoring error led to a Pakistani batsman getting run out on 499.,A Scoring error led to Pakistani batsman getting run - out on 499.,0.9230769230769231,0.8320502943378437,0.5801559414528517,0.9059829059829061,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.975609756097561,0.0,1.0
Pandya and Rahul can be suspended till further action says BCCI legal cell,The BCCI legal cell said that Pandya and Rahul can be suspended till further action.,Pandya and Rahul can be suspended till further action says BCCI legal cell.,0.6595414762772626,0.6139996995704955,0.5243351273792578,0.6729729729729729,0.8571428571428571,0.7692307692307692,0.6428571428571429,1.0,0.0,0.8666666666666667
Rahul and Pandya have understood magnitude of what's happened says Kohli,Kohli said that Rahul and Pandya have understood the magnitude of what has happened.,Rahul and Pandya have understood magnitude of what 's happened says Kohli.,0.5643211499270759,0.5104476860645472,0.35891886215483493,0.5751811594202899,0.7692307692307692,0.4999999999999999,0.6923076923076924,0.9767441860465117,0.0,0.8571428571428571
"Her eyes were open and she knew it was me says Cricketer,cricketer denies rape charge","A cricketer said, ""Her eyes were open and she knew it was me,"" but he denies the rape charge.","Her eyes were open and she knew it was me says Cricketer , cricketer denies rape charge.",0.6275363049901946,0.5281505009374967,0.4212671589240026,0.6264775413711583,0.7999999999999999,0.606060606060606,0.742857142857143,0.9268292682926829,0.0,0.8947368421052632
riot culprits must be punished regardless of identity says Rahul,Rahul said that the 1984 riot culprits must be punished regardless of identity.,A riot culprits must be punished regardless of identity says Rahul.,0.5305700387751149,0.5151879179903274,0.4758015944333653,0.5460778061224489,0.7500000000000001,0.6363636363636365,0.6666666666666667,0.9090909090909091,0.0,0.8461538461538461
Keep trying and miracles do happen says SC on Meghalaya mine rescue effort,"The Supreme Court said, ""Keep trying and miracles do happen,"" on the Meghalaya mine rescue effort.",Keep trying and miracles do happen says SC on Meghalaya mine rescue effort.,0.5496387631047355,0.4671031297496747,0.3162421925074312,0.5626326963906582,0.7586206896551724,0.5925925925925926,0.7586206896551724,0.9523809523809523,0.0,0.8125
Mutilated body of 15-yr-old WB girl found hanging from tree,The mutilated body of a 15-year-old West Bengal girl was found hanging from a tree.,Mutilated body of 15 - yr - old WB girl found hanging from tree.,0.5320358741165845,0.39040759759995475,0.11894950231188761,0.5033557046979866,0.6896551724137931,0.2962962962962963,0.6896551724137931,0.9767441860465117,0.0,0.9333333333333333
Chhattisgarh becomes 3rd state to bar CBI from probing cases,Chhattisgarh has become the third state to bar the CBI from probing cases.,A Chhattisgarh becomes 3rd state to bar CBI from probing cases.,0.6063657586001313,0.5027719267489633,0.29251718341295524,0.7562500000000001,0.7500000000000001,0.45454545454545453,0.7500000000000001,0.9714285714285714,0.0,0.8461538461538461
Man killed nephew and buried him in balcony and planted saplings says Police,"Police said that a man killed his nephew, buried him in the balcony, and planted saplings.",A Man killed nephew and buried him in balcony and planted saplings says Police.,0.4953587998572467,0.4063986277436613,0.11710329038356217,0.4929786392405063,0.7999999999999999,0.5,0.7333333333333334,0.9767441860465117,0.0,0.875
Myanmar court rejects appeal by Reuters and journos jailed for 7 years,A Myanmar court has rejected the appeal by Reuters and journalists jailed for seven years.,Myanmar court rejects appeal by Reuters and journos jailed for 7 years.,0.5841005873035536,0.45472169049994204,0.22976448323015275,0.7303086523865745,0.7407407407407408,0.4,0.7407407407407408,0.9268292682926829,0.0,0.8
We're with you says Trump to kin of murdered Indian-origin policeman,"Trump said, ""We're with you,"" to the kin of a murdered Indian-origin policeman.",We 're with you says Trump to kin of murdered Indian - origin policeman.,0.5,0.19611613513818402,0.04131551591106297,0.36610063872877396,0.8571428571428571,0.5384615384615384,0.7857142857142856,0.9583333333333334,0.0,1.0769230769230769
Greek university gets envelope containing 'irritant' from India,A Greek university received an envelope containing an 'irritant' from India.,Greek university gets envelope containing ' irritant ' from India.,0.5429024508215757,0.40465559506275994,0.0699489249174245,0.5160550458715595,0.7368421052631579,0.47058823529411764,0.7368421052631579,1.0,0.0,0.9090909090909091
Rare 1 cent coin found by US teen in 1947 auctioned for ₹1.4 crore,A rare 1 cent coin found by a US teen in 1947 was auctioned for ₹1.4 crore.,Rare 1 cent coin found by US teen in 1947 auctioned for ₹ 1.4 crore.,0.7584835431705546,0.6532468926854237,0.4735407652832255,0.7625387433079741,0.9090909090909091,0.7741935483870968,0.9090909090909091,0.975609756097561,0.0,0.8823529411764706
Alia and Ranbir to get engaged post Brahmastra's release says Report,"Alia and Ranbir will get engaged after Brahmastra's release, according to a report.",Alia and Ranbir to get engaged post Brahmastra 's release says Report.,0.5366925752004387,0.36697077150869745,0.10608634983804321,0.4920107577914886,0.7692307692307692,0.41666666666666663,0.6923076923076924,0.8717948717948718,0.0,0.9230769230769231
Vicky Kaushal's 'Uri: The Surgical Strike' hits the theatres,Vicky Kaushal's 'Uri: The Surgical Strike' has hit the theatres.,Vicky Kaushal 's ' Uri : The Surgical Strike ' hits the theatres.,0.38461538461538464,0.25318484177091666,0.04913270548144422,0.5461165048543689,0.9523809523809523,0.8421052631578948,0.9523809523809523,1.0,0.0,1.3
Elbow injury forces Steve Smith to return home from BPL,An elbow injury forced Steve Smith to return home from the BPL.,An Elbow injury forces Steve Smith to return home from BPL.,0.8300915602566021,0.7284023879526446,0.5509785767132417,0.9215917772067505,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9767441860465117,0.0,0.9166666666666666
Barcelona without barcelona suffer loss in Copa Del Rey first leg,"Barcelona, without Barcelona, suffered a loss in the Copa Del Rey first leg.",Barcelona without barcelona suffer loss in Copa Del Rey first leg.,0.6063657586001313,0.5027719267489633,0.34786351577524227,0.6722608024691359,0.9166666666666666,0.7272727272727272,0.9166666666666666,0.975609756097561,0.0,0.8461538461538461
Congress govt in MP is running at our ‘mercy’ says BJP leader,A BJP leader said that the Congress government in MP is running at their ‘mercy’.,Congress govt in MP is running at our ‘ mercy ’ says BJP leader.,0.4655313898520114,0.3651928678531349,0.26924333182417304,0.45130803999452135,0.6666666666666665,0.4,0.5185185185185186,0.9777777777777777,0.0,0.9333333333333333
There are Certain things that PM Modi says I listen to says Rahul Gandhi,"Rahul Gandhi said, ""There are certain things that PM Modi says I listen to.""",There are Certain things that PM Modi says I listen to says Rahul Gandhi.,0.7142857142857143,0.6629935441317959,0.6115380576901023,0.6914285714285714,0.9285714285714286,0.8461538461538461,0.7857142857142857,0.9473684210526316,0.0,1.0
I don't know Manmohan Singh's caste says Ram Vilas Paswan,"Ram Vilas Paswan said, ""I don't know Manmohan Singh's caste.""",I do n't know Manmohan Singh 's caste says Ram Vilas Paswan.,0.3333333333333333,0.24618298195866542,0.05094110796339642,0.36764705882352944,0.8,0.6086956521739131,0.5599999999999999,0.9302325581395349,0.0,1.2
"PM Modi is a dictator and works like Hitler, Putin says Cong leader",A Congress leader said that PM Modi is a dictator and works like Hitler and Putin.,"A PM Modi is a dictator and works like Hitler , Putin says Cong leader.",0.6236713233544118,0.5774074468132607,0.5294145593725539,0.6088050314465409,0.7999999999999999,0.5714285714285715,0.7333333333333334,0.9500000000000001,0.0,0.9375
Centre launches 5-yr plan to combat pollution in 102 cities,The Centre has launched a five-year plan to combat pollution in 102 cities.,A Centre launches 5 - yr plan to combat pollution in 102 cities.,0.6923076923076923,0.5883484054145521,0.5008718428920987,0.7446153846153847,0.7692307692307692,0.4999999999999999,0.6923076923076924,0.9130434782608695,0.0,1.0
Karnataka govt approves suburban rail project for B'luru,The Karnataka government has approved a suburban rail project for Bengaluru.,Karnataka govt approves suburban rail project for B'luru.,0.42955579924435766,0.3557059954491716,0.2512421854739509,0.5257009345794392,0.6,0.33333333333333326,0.6,0.9047619047619048,0.0,0.7272727272727273
Foreign currency worth ₹38 lakh was seized at Hyderabad Airport,Foreign currency worth ₹38 lakh was seized at Hyderabad Airport.,Foreign currency worth ₹ 38 lakh was seized at Hyderabad Airport.,0.8181818181818182,0.7567874686642695,0.587728372510532,0.8861997310842195,1.0,1.0,1.0,1.0,0.0,1.1
